qij	int_qij
0.742	0.435409179744841
0.7419	0.435555633650622
0.7418	0.435702114729575
0.7417	0.435848622979657
0.7416	0.435995158398823
0.7415	0.436141720985024
0.7414	0.436288310736213
0.7413	0.436434927650339
0.7412	0.436581571725351
0.7411	0.436723511205178
0.741	0.43687020871981
0.7409	0.437016933389232
0.7408	0.437163685211388
0.7407	0.437310464184219
0.7406	0.437457270305665
0.7405	0.437604103573666
0.7404	0.437750963986159
0.7403	0.43789311280922
0.7402	0.438040026629041
0.7401	0.438186967587226
0.74	0.438333935681707
0.7399	0.438480930910415
0.7398	0.438627953271278
0.7397	0.438770258806813
0.7396	0.438917334550706
0.7395	0.439064437420601
0.7394	0.439211567414423
0.7393	0.439358724530094
0.7392	0.439501160463688
0.7391	0.439648370942088
0.739	0.439795608536163
0.7389	0.439942873243831
0.7388	0.440085413290846
0.7387	0.44023273134498
0.7386	0.440380076506518
0.7385	0.44052744877337
0.7384	0.440670092902031
0.7383	0.440817518499045
0.7382	0.440964971195168
0.7381	0.441112450988306
0.738	0.441255199166756
0.7379	0.441402732273708
0.7378	0.441550292471454
0.7377	0.441693118454887
0.7376	0.441840731954192
0.7375	0.441988372538056
0.7374	0.442131276308569
0.7373	0.442278970181715
0.7372	0.442426691133174
0.7371	0.442569672672827
0.737	0.442717446901266
0.7369	0.44286524820176
0.7368	0.443008307492582
0.7367	0.44315616205773
0.7366	0.443304043688663
0.7365	0.443447180712647
0.7364	0.443595115595885
0.7363	0.443743077538628
0.7362	0.443886292277731
0.7361	0.444034307460406
0.736	0.44417757371805
0.7359	0.44432564213244
0.7358	0.444468959900668
0.7357	0.444617081538546
0.7356	0.444765230221272
0.7355	0.444908625662522
0.7354	0.44505682755631
0.7353	0.445200274488144
0.7352	0.44534852958474
0.7351	0.445492027999168
0.735	0.44564033629031
0.7349	0.445783886179329
0.7348	0.445932247656746
0.7347	0.446075849012345
0.7346	0.446224263667752
0.7345	0.446367916481911
0.7344	0.446516384307015
0.7343	0.446660088571702
0.7342	0.446808609558199
0.7341	0.446952365265375
0.734	0.447100939404952
0.7339	0.447244746546565
0.7338	0.447393373830897
0.7337	0.447537232398888
0.7336	0.447685912819641
0.7335	0.447829822805939
0.7334	0.44797855635477
0.7333	0.448122517751294
0.7332	0.448271304419847
0.7331	0.448415317218509
0.733	0.448559355293939
0.7329	0.448708221191119
0.7328	0.4488523106566
0.7327	0.44900122965264
0.7326	0.449145370500057
0.7325	0.449289536614299
0.7324	0.449438534807798
0.7323	0.449582752291853
0.7322	0.449726995036766
0.7321	0.449876072409018
0.732	0.450020366511599
0.7319	0.45016949694923
0.7318	0.450313842401326
0.7317	0.450458213104288
0.7316	0.450607422689355
0.7315	0.450751844729651
0.7314	0.450896292014818
0.7313	0.451045580728527
0.7312	0.451190079338825
0.7311	0.451334603187987
0.731	0.45147915227403
0.7309	0.451628546173579
0.7308	0.451773146568495
0.7307	0.451917772194272
0.7306	0.45206724517855
0.7305	0.452211922100947
0.7304	0.452356624248172
0.7303	0.452501351618236
0.7302	0.452650929729846
0.7301	0.452795708380205
0.73	0.452940512247357
0.7299	0.453085341329307
0.7298	0.453235024534747
0.7297	0.453379904880628
0.7296	0.453524810435248
0.7295	0.453669741196607
0.7294	0.453819529462298
0.7293	0.453964511471187
0.7292	0.454109518680742
0.7291	0.454254551088957
0.729	0.454399608693828
0.7289	0.45454952802055
0.7288	0.454694636852431
0.7287	0.454839770874876
0.7286	0.454984930085876
0.7285	0.45513011448342
0.7284	0.455275324065494
0.7283	0.45542540042258
0.7282	0.455570661206989
0.7281	0.455715947169818
0.728	0.455861258309049
0.7279	0.456006594622664
0.7278	0.456151956108644
0.7277	0.456297342764968
0.7276	0.456442754589615
0.7275	0.456593039913656
0.7274	0.456738502907654
0.7273	0.456883991063835
0.7272	0.457029504380174
0.7271	0.457175042854644
0.727	0.457320606485216
0.7269	0.45746619526986
0.7268	0.457611809206546
0.7267	0.457757448293242
0.7266	0.457903112527916
0.7265	0.458048801908533
0.7264	0.458194516433057
0.7263	0.458340256099454
0.7262	0.458486020905686
0.7261	0.458631810849714
0.726	0.458782486865027
0.7259	0.458928327916282
0.7258	0.459074194099143
0.7257	0.459220085411566
0.7256	0.459366001851509
0.7255	0.459511943416925
0.7254	0.459657910105768
0.7253	0.459803901915991
0.7252	0.459949918845544
0.7251	0.460095960892379
0.725	0.46023715874443
0.7249	0.460383250182602
0.7248	0.460529366731967
0.7247	0.460675508390473
0.7246	0.460821675156064
0.7245	0.460967867026682
0.7244	0.461114084000272
0.7243	0.461260326074775
0.7242	0.46140659324813
0.7241	0.461552885518277
0.724	0.461699202883154
0.7239	0.461845545340699
0.7238	0.461991912888847
0.7237	0.462138305525533
0.7236	0.46228472324869
0.7235	0.462426284225217
0.7234	0.46257275127907
0.7233	0.462719243413258
0.7232	0.46286576062571
0.7231	0.463012302914356
0.723	0.463158870277121
0.7229	0.463305462711933
0.7228	0.463452080216715
0.7227	0.463593834299786
0.7226	0.463740501102787
0.7225	0.463887192969596
0.7224	0.464033909898134
0.7223	0.46418065188632
0.7222	0.464327418932074
0.7221	0.464469317559621
0.722	0.464616133879179
0.7219	0.464762975250122
0.7218	0.464909841670364
0.7217	0.465056733137818
0.7216	0.465198752029828
0.7215	0.465345692750707
0.7214	0.465492658512599
0.7213	0.465639649313415
0.7212	0.46578176421979
0.7211	0.465928804257715
0.721	0.466075869328352
0.7209	0.466222959429605
0.7208	0.466370074559378
0.7207	0.466512309640518
0.7206	0.466659473986925
0.7205	0.466806663355624
0.7204	0.466948970195138
0.7203	0.467096208768216
0.7202	0.467243472357351
0.7201	0.467390760960437
0.72	0.467533163718593
0.7199	0.467680501509643
0.7198	0.467827864308396
0.7197	0.467970338783085
0.7196	0.468117750757502
0.7195	0.468265187733363
0.7194	0.468407733906639
0.7193	0.468555220045846
0.7192	0.46870273118023
0.7191	0.468850267307675
0.719	0.46899290931951
0.7189	0.469140494593802
0.7188	0.469283184110297
0.7187	0.469430818523244
0.7186	0.469578477918803
0.7185	0.469721239079877
0.7184	0.469868947601717
0.7183	0.470016681099873
0.7182	0.470159513887468
0.7181	0.470307296499513
0.718	0.470450176759893
0.7179	0.470598008477602
0.7178	0.470745865161135
0.7177	0.470888817017951
0.7176	0.471036722794724
0.7175	0.471179722104356
0.7174	0.471327676966125
0.7173	0.471475656783201
0.7172	0.471618727659107
0.7171	0.471766756548725
0.717	0.471909874857427
0.7169	0.472057952811322
0.7168	0.472201118544826
0.7167	0.472349245554722
0.7166	0.472492458705027
0.7165	0.472640634762643
0.7164	0.472783895321737
0.7163	0.472932120418784
0.7162	0.473080370447951
0.7161	0.473223702506829
0.716	0.473372001562907
0.7159	0.473515381010448
0.7158	0.473663729085125
0.7157	0.473807155913293
0.7156	0.473955552998251
0.7155	0.474099027199001
0.7154	0.474242524681628
0.7153	0.474390994851193
0.7152	0.474534539694389
0.7151	0.474683058853475
0.715	0.474826651049176
0.7149	0.474975219189438
0.7148	0.47511885872957
0.7147	0.475267475842654
0.7146	0.475411162719139
0.7145	0.475559828796682
0.7144	0.475703563001434
0.7143	0.475847320466265
0.7142	0.475996059559989
0.7141	0.476139864341009
0.714	0.476288652378324
0.7139	0.476432504467428
0.7138	0.476576379806683
0.7137	0.476725240829016
0.7136	0.47686916346425
0.7135	0.477018073409255
0.7134	0.477162043332343
0.7133	0.477306036495631
0.7132	0.477455019394417
0.7131	0.477599059833425
0.713	0.477743123506667
0.7129	0.477892179340501
0.7128	0.478036290277312
0.7127	0.478185395000275
0.7126	0.4783295531925
0.7125	0.478473734608969
0.7124	0.478622912235627
0.7123	0.478767140895332
0.7122	0.478911392773292
0.7121	0.479055667867531
0.712	0.47920494239384
0.7119	0.479349264715096
0.7118	0.47949361024663
0.7117	0.479642957632787
0.7116	0.47978735037912
0.7115	0.479931766329722
0.7114	0.480081186556864
0.7113	0.480225649710029
0.7112	0.480370136061446
0.7111	0.480514645609129
0.711	0.480664162652412
0.7109	0.480808719386366
0.7108	0.480953299310557
0.7107	0.481097902422997
0.7106	0.481247516248968
0.7105	0.481392166531358
0.7104	0.481536839995956
0.7103	0.481681536640772
0.7102	0.481831247215917
0.7101	0.48197599101433
0.71	0.48212075798691
0.7099	0.48226554813166
0.7098	0.482410361446584
0.7097	0.482560192704372
0.7096	0.482705053152449
0.7095	0.482849936764635
0.7094	0.482994843538931
0.7093	0.483139773473335
0.7092	0.483289725361368
0.7091	0.483434702408433
0.709	0.48357970260953
0.7089	0.483724725962652
0.7088	0.483869772465795
0.7087	0.484014842116953
0.7086	0.484164938526826
0.7085	0.484310055266023
0.7084	0.48445519514714
0.7083	0.484600358168169
0.7082	0.484745544327097
0.7081	0.484890753621913
0.708	0.485035986050605
0.7079	0.485181241611159
0.7078	0.485331530324092
0.7077	0.485476832939802
0.7076	0.485622158681259
0.7075	0.485767507546446
0.7074	0.485912879533345
0.7073	0.486058274639937
0.7072	0.486203692864203
0.7071	0.486349134204123
0.707	0.486494598657675
0.7069	0.486640086222835
0.7068	0.486785596897583
0.7067	0.4869361494983
0.7066	0.487081707182855
0.7065	0.487227287970852
0.7064	0.487372891860265
0.7063	0.487518518849066
0.7062	0.487664168935227
0.7061	0.487809842116718
0.706	0.48795553839151
0.7059	0.488101257757572
0.7058	0.488247000212871
0.7057	0.488392765755376
0.7056	0.488538554383052
0.7055	0.488684366093865
0.7054	0.48883020088578
0.7053	0.488976058756761
0.7052	0.489121939704771
0.7051	0.489267843727772
0.705	0.489413770823725
0.7049	0.489559720990591
0.7048	0.489705694226329
0.7047	0.489851690528898
0.7046	0.489997709896256
0.7045	0.490143752326359
0.7044	0.490289817817164
0.7043	0.490435906366627
0.7042	0.490582017972701
0.7041	0.490728152633341
0.704	0.490869270041626
0.7039	0.491015450010443
0.7038	0.491161653027752
0.7037	0.491307879091502
0.7036	0.491454128199643
0.7035	0.491600400350124
0.7034	0.491746695540891
0.7033	0.491893013769893
0.7032	0.492039355035073
0.7031	0.492185719334379
0.703	0.492332106665753
0.7029	0.49247851702714
0.7028	0.492619900605942
0.7027	0.492766356227218
0.7026	0.492912834872402
0.7025	0.493059336539434
0.7024	0.493205861226254
0.7023	0.493352408930799
0.7022	0.493498979651007
0.7021	0.493645573384815
0.702	0.493787133997273
0.7019	0.493933772958691
0.7018	0.494080434927585
0.7017	0.494227119901888
0.7016	0.494373827879532
0.7015	0.49452055885845
0.7014	0.494662251971725
0.7013	0.49480902815401
0.7012	0.494955827331428
0.7011	0.495102649501909
0.701	0.49524949466338
0.7009	0.495391298012118
0.7008	0.495538188356731
0.7007	0.495685101686184
0.7006	0.495832037998398
0.7005	0.495978997291299
0.7004	0.496120910826119
0.7003	0.496267915281898
0.7002	0.496414942712199
0.7001	0.496561993114942
0.7	0.49670399461006
0.6999	0.49685109015947
0.6998	0.496998208675147
0.6997	0.497145350155009
0.6996	0.49728743957882
0.6995	0.49743462618911
0.6994	0.497581835757402
0.6993	0.497729068281609
0.6992	0.497871245602454
0.6991	0.498018523240824
0.699	0.498165823828917
0.6989	0.498313147364643
0.6988	0.498455412550814
0.6987	0.498602781184413
0.6986	0.498750172759442
0.6985	0.498892503632846
0.6984	0.499039940293549
0.6983	0.499187399889472
0.6982	0.499329796432327
0.6981	0.499477301101712
0.698	0.499624828700098
0.6979	0.499767290894604
0.6978	0.499914863554226
0.6977	0.500062459136626
0.6976	0.500204986964959
0.6975	0.500352627596352
0.6974	0.500500291144292
0.6973	0.50064288458861
0.6972	0.500790593173287
0.6971	0.500938324668271
0.697	0.501080983710711
0.6969	0.501228760230164
0.6968	0.501376559653678
0.6967	0.501519284276355
0.6966	0.501667128712053
0.6965	0.501809896790836
0.6964	0.501957786230569
0.6963	0.502105698563961
0.6962	0.502248532193199
0.6961	0.502396489518319
0.696	0.502539366583904
0.6959	0.502687368892586
0.6958	0.502835394084506
0.6957	0.502978336670706
0.6956	0.503126406833858
0.6955	0.503269392836609
0.6954	0.503417507962813
0.6953	0.503560537374214
0.6952	0.503708697455282
0.6951	0.50385688040498
0.695	0.503999975295167
0.6949	0.504148203187367
0.6948	0.504291341466355
0.6947	0.504439614292855
0.6946	0.504582795952723
0.6945	0.504731113705315
0.6944	0.504874338738135
0.6943	0.505022701408604
0.6942	0.505165969806442
0.6941	0.505314377386569
0.694	0.505457689141485
0.6939	0.505606141623043
0.6938	0.505749496727092
0.6937	0.505897994101849
0.6936	0.506041392547078
0.6935	0.506189934806796
0.6934	0.50633337658525
0.6933	0.506481963721684
0.6932	0.506625448825398
0.6931	0.506774080830297
0.693	0.506917609251303
0.6929	0.50706628611641
0.6928	0.507209857846733
0.6927	0.507358579563787
0.6926	0.507502194595446
0.6925	0.507650961156176
0.6924	0.507794619481185
0.6923	0.507938299070175
0.6922	0.508087132487684
0.6921	0.508230855358103
0.692	0.508379733598664
0.6919	0.508523499742511
0.6918	0.508672422797834
0.6917	0.508816232207102
0.6916	0.508960062866626
0.6915	0.509109052735569
0.6914	0.509252926648563
0.6913	0.50940196131159
0.6912	0.509545878470033
0.6911	0.509689816868915
0.691	0.5098389183147
0.6909	0.509982899947059
0.6908	0.510132046166213
0.6907	0.510276071024014
0.6906	0.510420117112421
0.6905	0.510569330083413
0.6904	0.510713419385267
0.6903	0.510857529911833
0.6902	0.51100680961613
0.6901	0.511150963344137
0.69	0.511295138290954
0.6899	0.511444484710003
0.6898	0.511588702846243
0.6897	0.511732942195385
0.6896	0.511882355310612
0.6895	0.512026637837145
0.6894	0.512170941570667
0.6893	0.512320421363481
0.6892	0.512464768262349
0.6891	0.512609136362287
0.689	0.512758682814074
0.6889	0.512903094067301
0.6888	0.513047526515671
0.6887	0.5131971396078
0.6886	0.51334161519739
0.6885	0.513486111976191
0.6884	0.513630629942248
0.6883	0.513780331597949
0.6882	0.513924892689161
0.6881	0.514069474961688
0.688	0.514219243214253
0.6879	0.514363868599836
0.6878	0.514508515160787
0.6877	0.514653182895147
0.6876	0.514803039653416
0.6875	0.514947750484727
0.6874	0.515092482483493
0.6873	0.515237235647749
0.6872	0.515387180878633
0.6871	0.515531977123714
0.687	0.515676794528324
0.6869	0.515821633090497
0.6868	0.515966492808266
0.6867	0.51611654838771
0.6866	0.516261451166152
0.6865	0.516406375094216
0.6864	0.516551320169935
0.6863	0.516701464147453
0.6862	0.516846452267668
0.6861	0.516991461529557
0.686	0.517136491931148
0.6859	0.517281543470468
0.6858	0.517426616145545
0.6857	0.517576892266993
0.6856	0.517722007962334
0.6855	0.517867144787437
0.6854	0.518012302740329
0.6853	0.518157481819033
0.6852	0.518307868133749
0.6851	0.518453090212461
0.685	0.51859833341098
0.6849	0.51874359772733
0.6848	0.518888883159529
0.6847	0.519034189705598
0.6846	0.519179517363557
0.6845	0.519330057549248
0.6844	0.519475428178857
0.6843	0.519620819914338
0.6842	0.519766232753707
0.6841	0.519911666694981
0.684	0.520057121736174
0.6839	0.520202597875301
0.6838	0.520348095110376
0.6837	0.520493613439412
0.6836	0.520644351086956
0.6835	0.520789912351128
0.6834	0.520935494703227
0.6833	0.521081098141262
0.6832	0.521226722663244
0.6831	0.521372368267183
0.683	0.521518034951086
0.6829	0.521663722712961
0.6828	0.521809431550817
0.6827	0.521955161462661
0.6826	0.522100912446497
0.6825	0.522246684500332
0.6824	0.52239247762217
0.6823	0.522538291810016
0.6822	0.522689335853276
0.6821	0.522835192919325
0.682	0.522981071045319
0.6819	0.52312697022926
0.6818	0.523272890469148
0.6817	0.523418831762983
0.6816	0.523564794108767
0.6815	0.523710777504497
0.6814	0.523856781948171
0.6813	0.524002807437788
0.6812	0.524148853971345
0.6811	0.524294921546839
0.681	0.524441010162264
0.6809	0.524587119815617
0.6808	0.524733250504891
0.6807	0.524879402228081
0.6806	0.52502557498318
0.6805	0.525171768768181
0.6804	0.525317983581076
0.6803	0.525464219419855
0.6802	0.52561047628251
0.6801	0.525756754167031
0.68	0.525903053071408
0.6799	0.526049372993629
0.6798	0.526195713931681
0.6797	0.526336848309165
0.6796	0.526483230522458
0.6795	0.526629633745616
0.6794	0.526776057976625
0.6793	0.52692250321347
0.6792	0.527068969454136
0.6791	0.527215456696605
0.679	0.527361964938862
0.6789	0.527508494178888
0.6788	0.527655044414666
0.6787	0.527801615644178
0.6786	0.527948207865403
0.6785	0.528094821076323
0.6784	0.528241455274915
0.6783	0.528382872412671
0.6782	0.528529547831165
0.6781	0.528676244231339
0.678	0.52882296161117
0.6779	0.528969699968634
0.6778	0.529116459301707
0.6777	0.529263239608364
0.6776	0.529410040886579
0.6775	0.529556863134327
0.6774	0.52969846158801
0.6773	0.529845325020009
0.6772	0.529992209415529
0.6771	0.530139114772544
0.677	0.530286041089023
0.6769	0.530432988362937
0.6768	0.530579956592255
0.6767	0.530721695800496
0.6766	0.530868705186301
0.6765	0.531015735521487
0.6764	0.531162786804021
0.6763	0.53130985903187
0.6762	0.531456952202999
0.6761	0.53159881187936
0.676	0.531745946183152
0.6759	0.531893101424191
0.6758	0.53204027760044
0.6757	0.532187474709863
0.6756	0.532334692750421
0.6755	0.532476672825081
0.6754	0.532623931974433
0.6753	0.532771212048877
0.6752	0.53291851304637
0.6751	0.53306057310756
0.675	0.53320791519796
0.6749	0.53335527820536
0.6748	0.533502662127716
0.6747	0.533650066962984
0.6746	0.533792227143853
0.6745	0.533939673052106
0.6744	0.534087139867212
0.6743	0.534234627587123
0.6742	0.53437686768479
0.6741	0.534524396461756
0.674	0.534671946137461
0.6739	0.534819516709856
0.6738	0.534961836693301
0.6737	0.535109448306802
0.6736	0.535257080810918
0.6735	0.535404734203599
0.6734	0.535547134041765
0.6733	0.535694828459584
0.6732	0.535842543759886
0.6731	0.535990279940619
0.673	0.536132759602412
0.6729	0.536280536792296
0.6728	0.536428334856521
0.6727	0.536570874185913
0.6726	0.536718713247323
0.6725	0.53686657317698
0.6724	0.537009172156551
0.6723	0.537157073071417
0.6722	0.537304994848429
0.6721	0.537452937485529
0.672	0.537595616210979
0.6719	0.537743599817256
0.6718	0.537891604277514
0.6717	0.538034342612366
0.6716	0.5381823880298
0.6715	0.538330454295103
0.6714	0.538473252221887
0.6713	0.538621359432356
0.6712	0.538769487484576
0.6711	0.538912344985807
0.671	0.539060513971172
0.6709	0.539208703792166
0.6708	0.539351620850343
0.6707	0.53949985159245
0.6706	0.539642808106425
0.6705	0.539791079761667
0.6704	0.539939372242347
0.6703	0.540082388284138
0.6702	0.540230721665905
0.6701	0.540379075866974
0.67	0.540522151419042
0.6699	0.540670546509139
0.6698	0.540813661486056
0.6697	0.540962097457185
0.6696	0.541110554237402
0.6695	0.5412537286954
0.6694	0.541402226344573
0.6693	0.541545440208061
0.6692	0.541693978718183
0.6691	0.541842538027165
0.669	0.541985811342497
0.6689	0.542134411500336
0.6688	0.542277724201771
0.6687	0.542426365200448
0.6686	0.542569717280252
0.6685	0.542718399111743
0.6684	0.542867101727767
0.6683	0.543010513218458
0.6682	0.543159256655181
0.6681	0.543302707504816
0.668	0.543451491754204
0.6679	0.543594981955033
0.6678	0.543743807009049
0.6677	0.54388733655332
0.6676	0.54403620240392
0.6675	0.544179771283875
0.6674	0.544328677923011
0.6673	0.544477605324128
0.6672	0.54462123355051
0.6671	0.544770201728012
0.667	0.544913869270594
0.6669	0.545062878216422
0.6668	0.545206585067433
0.6667	0.545355634773525
0.6666	0.545499380925186
0.6665	0.545648471383475
0.6664	0.545792256828008
0.6663	0.545941388030421
0.6662	0.546085212760039
0.6661	0.546234384698503
0.666	0.546378248705417
0.6659	0.546527461371851
0.6658	0.546671364648267
0.6657	0.546815287199585
0.6656	0.546964560572707
0.6655	0.547108522381901
0.6654	0.547257836462848
0.6653	0.547401837522112
0.6652	0.547551192302788
0.6651	0.547695232604317
0.665	0.547844628076623
0.6649	0.547988707612602
0.6648	0.548138143768435
0.6647	0.548282262531049
0.6646	0.548426400547512
0.6645	0.548575897343727
0.6644	0.548720074575164
0.6643	0.548869612034702
0.6642	0.549013828473285
0.6641	0.549163406588027
0.664	0.549307662225926
0.6639	0.549451937104259
0.6638	0.549601575817128
0.6637	0.549745889883094
0.6636	0.549895569230925
0.6635	0.550039922476683
0.6634	0.550184294953287
0.6633	0.550334034869048
0.6632	0.550478446513746
0.6631	0.5506282270442
0.663	0.550772677849141
0.6629	0.550917147875327
0.6628	0.551066988943473
0.6627	0.551211498118188
0.6626	0.551361379780735
0.6625	0.551505928096118
0.6624	0.551650495623134
0.6623	0.551800437793095
0.6622	0.551945044449051
0.6621	0.552089670310878
0.662	0.552239672970115
0.6619	0.552384337949145
0.6618	0.552529022128282
0.6617	0.55267908525864
0.6616	0.552823808543233
0.6615	0.552968551022166
0.6614	0.553118674605476
0.6613	0.55326345617811
0.6612	0.55340825693931
0.6611	0.55355844095739
0.661	0.553703280800526
0.6609	0.553848139826451
0.6608	0.553998384261105
0.6607	0.554143282357193
0.6606	0.554288199630288
0.6605	0.554438504463306
0.6604	0.554583460794781
0.6603	0.554728436297478
0.6602	0.554878801510637
0.6601	0.555023816059922
0.66	0.555168849774639
0.6599	0.555313902652877
0.6598	0.555464348099205
0.6597	0.555609440008346
0.6596	0.555754551075213
0.6595	0.55590505685918
0.6594	0.556050206945138
0.6593	0.55619537618302
0.6592	0.556340564570917
0.6591	0.556491150531509
0.659	0.556636377922781
0.6589	0.556781624458262
0.6588	0.556926890136038
0.6587	0.557077556240941
0.6586	0.557222860906362
0.6585	0.557368184708265
0.6584	0.557513527644737
0.6583	0.557664273861606
0.6582	0.557809655769976
0.6581	0.557955056807098
0.658	0.558100476971052
0.6579	0.558251303267509
0.6578	0.558396762387601
0.6577	0.558542240628703
0.6576	0.558687737988897
0.6575	0.558838644332533
0.6574	0.558984180633087
0.6573	0.559129736046904
0.6572	0.559275310572062
0.6571	0.55942090420664
0.657	0.559571910380163
0.6569	0.559717542935396
0.6568	0.559863194594213
0.6567	0.560008865354692
0.6566	0.560154555214909
0.6565	0.560305661167754
0.6564	0.560451389928895
0.6563	0.560597137783931
0.6562	0.560742904730938
0.6561	0.560888690767988
0.656	0.561034495893158
0.6559	0.56118572136775
0.6558	0.561331565370164
0.6557	0.561477428454845
0.6556	0.561623310619864
0.6555	0.561769211863295
0.6554	0.561915132183207
0.6553	0.56206647710672
0.6552	0.562212436280165
0.6551	0.562358414524231
0.655	0.562504411836989
0.6549	0.562650428216506
0.6548	0.562796463660852
0.6547	0.562942518168095
0.6546	0.563094002234487
0.6545	0.563240095567579
0.6544	0.563386207957697
0.6543	0.563532339402909
0.6542	0.563678489901279
0.6541	0.563824659450874
0.654	0.563970848049757
0.6539	0.564117055695995
0.6538	0.564263282387649
0.6537	0.564414944997187
0.6536	0.564561210479073
0.6535	0.564707495000493
0.6534	0.564853798559511
0.6533	0.565000121154188
0.6532	0.565146462782586
0.6531	0.565292823442764
0.653	0.565439203132785
0.6529	0.565585601850706
0.6528	0.56573201959459
0.6527	0.565878456362493
0.6526	0.566030336806275
0.6525	0.566176812320806
0.6524	0.56632330685346
0.6523	0.566469820402294
0.6522	0.566616352965365
0.6521	0.566762904540729
0.652	0.566909475126442
0.6519	0.56705606472056
0.6518	0.567202673321137
0.6517	0.567349300926229
0.6516	0.567495947533889
0.6515	0.567642613142171
0.6514	0.567789297749128
0.6513	0.567936001352814
0.6512	0.56808272395128
0.6511	0.568229465542579
0.651	0.568376226124761
0.6509	0.568523005695879
0.6508	0.568669804253982
0.6507	0.568816621797121
0.6506	0.568963458323345
0.6505	0.569110313830705
0.6504	0.569257188317248
0.6503	0.569404081781023
0.6502	0.569550994220079
0.6501	0.569697925632462
0.65	0.56984487601622
0.6499	0.569991845369399
0.6498	0.570138833690046
0.6497	0.570285840976206
0.6496	0.570432867225925
0.6495	0.570579912437248
0.6494	0.570726976608219
0.6493	0.570874059736882
0.6492	0.571021161821282
0.6491	0.57116828285946
0.649	0.57131542284946
0.6489	0.571462581789325
0.6488	0.571609759677095
0.6487	0.571756956510813
0.6486	0.57190417228852
0.6485	0.572051407008255
0.6484	0.57219866066806
0.6483	0.572345933265973
0.6482	0.572493224800035
0.6481	0.572640535268284
0.648	0.572787864668759
0.6479	0.572935212999496
0.6478	0.573082580258536
0.6477	0.573229966443913
0.6476	0.573377371553666
0.6475	0.573524795585829
0.6474	0.573666777350964
0.6473	0.573814238521408
0.6472	0.573961718608442
0.6471	0.574109217610101
0.647	0.574256735524418
0.6469	0.574404272349429
0.6468	0.574551828083166
0.6467	0.574699402723662
0.6466	0.574846996268948
0.6465	0.574994608717059
0.6464	0.575142240066024
0.6463	0.575284421449184
0.6462	0.575432089894102
0.6461	0.575579777234041
0.646	0.575727483467029
0.6459	0.575875208591097
0.6458	0.576022952604274
0.6457	0.576170715504589
0.6456	0.576318497290068
0.6455	0.576466297958742
0.6454	0.576608642373813
0.6453	0.576756480103759
0.6452	0.576904336711052
0.6451	0.577052212193719
0.645	0.577200106549786
0.6449	0.577348019777277
0.6448	0.577495951874217
0.6447	0.577638422836849
0.6446	0.577786391968075
0.6445	0.577934379962895
0.6444	0.578082386819334
0.6443	0.578230412535413
0.6442	0.578378457109156
0.6441	0.578526520538584
0.644	0.578669117956526
0.6439	0.578817218393211
0.6438	0.57896533767972
0.6437	0.57911347581407
0.6436	0.579261632794283
0.6435	0.579409808618376
0.6434	0.579552514257061
0.6433	0.579700727065236
0.6432	0.579848958711422
0.6431	0.579997209193638
0.643	0.580145478509899
0.6429	0.58028827416878
0.6428	0.58043658044981
0.6427	0.580584905559011
0.6426	0.580733249494396
0.6425	0.580881612253983
0.6424	0.581024497886018
0.6423	0.58117289759104
0.6422	0.581321316114381
0.6421	0.581469753454054
0.642	0.581618209608073
0.6419	0.58176118516617
0.6418	0.581909678246272
0.6417	0.582058190134832
0.6416	0.582206720829859
0.6415	0.582349768160742
0.6414	0.582498335766387
0.6413	0.582646922172606
0.6412	0.582795527377411
0.6411	0.582938646450996
0.641	0.583087288550939
0.6409	0.583235949443568
0.6408	0.583384629126892
0.6407	0.583527819913075
0.6406	0.583676536476045
0.6405	0.583825271823807
0.6404	0.583974025954368
0.6403	0.584117288423018
0.6402	0.58426607941772
0.6401	0.584414889189314
0.64	0.584563717735804
0.6399	0.584707051856767
0.6398	0.58485591725188
0.6397	0.585004801415979
0.6396	0.585153704347064
0.6395	0.585297110090162
0.6394	0.585446049854343
0.6393	0.585595008379594
0.6392	0.585738467652219
0.6391	0.585887462998946
0.639	0.586036477100823
0.6389	0.586179989886084
0.6388	0.586329040797811
0.6387	0.586478110458764
0.6386	0.586627198866941
0.6385	0.586770783198927
0.6384	0.586919908401395
0.6383	0.587069052345158
0.6382	0.587212690150252
0.6381	0.587361870876665
0.638	0.587511070338441
0.6379	0.587654761599717
0.6378	0.587803997832493
0.6377	0.587953252794698
0.6376	0.588096997495218
0.6375	0.588246289216767
0.6374	0.588395599661805
0.6373	0.588539397784624
0.6372	0.588688744977344
0.6371	0.58883811088761
0.637	0.588981962415772
0.6369	0.589131365062051
0.6368	0.58928078641993
0.6367	0.589424691336469
0.6366	0.589574149418685
0.6365	0.589723626206552
0.6364	0.589867584494492
0.6363	0.590017097995014
0.6362	0.590166630195232
0.6361	0.590310641837587
0.636	0.590460210738773
0.6359	0.590604257719069
0.6358	0.590753863313472
0.6357	0.590903487597668
0.6356	0.591047587904119
0.6355	0.591197248869833
0.6354	0.591346928519377
0.6353	0.591491082134972
0.6352	0.591640798454327
0.6351	0.591784987377857
0.635	0.591934740359264
0.6349	0.592084512014581
0.6348	0.592228754218951
0.6347	0.592378562524602
0.6346	0.592522840018146
0.6345	0.592672684966365
0.6344	0.592822548578564
0.6343	0.592966879324619
0.6342	0.593116779567657
0.6341	0.59326114558411
0.634	0.593411082450211
0.6339	0.593555483729574
0.6338	0.593705457210963
0.6337	0.593855449342431
