4446,p2_k223_c3_XXX00000000000000,p8_k34_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4447,p4_k225_c3_XXX00000000000000,p5_k87_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4448,p3_k191_c3_XXX00000000000000,p4_k225_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4449,p4_k44_c3_XXX000000000000000,p8_k171_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4450,p1_k218_c3_XXX00000000000000,p1_k250_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4451,p1_k17_c3_XXX000000000000000,p6_k57_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4452,p2_k21_c3_XXX000000000000000,p2_k293_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4453,p10_k263_c3_XXX0000000000000,p10_k60_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4454,p11_k28_c3_XXX00000000000000,p8_k44_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4455,p3_k286_c3_XXX00000000000000,p9_k228_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4456,p4_k102_c3_XXX00000000000000,p9_k44_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4457,p3_k266_c3_XXX00000000000000,p6_k57_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4458,p11_k38_c3_XXX00000000000000,p2_k21_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4459,p2_k277_c3_XXX00000000000000,p7_k228_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4460,p11_k224_c3_XXX0000000000000,p4_k150_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4461,p6_k230_c3_XXX00000000000000,p8_k104_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4462,p2_k47_c3_XXX000000000000000,p8_k117_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4463,p2_k21_c3_XXX000000000000000,p4_k122_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4464,p9_k150_c3_XXX00000000000000,p9_k232_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4465,p4_k105_c3_XXX00000000000000,p8_k104_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4466,p1_k64_c3_XXX000000000000000,p2_k21_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4467,p1_k225_c3_XXX00000000000000,p9_k292_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4468,p5_k23_c3_XXX000000000000000,p6_k137_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4469,p3_k217_c3_XXX00000000000000,p8_k250_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4470,p4_k44_c3_XXX000000000000000,p7_k63_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4471,p1_k225_c3_XXX00000000000000,p10_k2_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4472,p2_k21_c3_XXX000000000000000,p2_k31_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4473,p11_k103_c3_XXX0000000000000,p2_k41_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4474,p11_k103_c3_XXX0000000000000,p5_k187_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4475,p5_k66_c3_XXX000000000000000,p9_k234_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4476,p11_k253_c3_XXX0000000000000,p9_k170_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4477,p10_k12_c3_XXX00000000000000,p7_k34_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4478,p3_k84_c3_XXX000000000000000,p7_k60_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4479,p11_k103_c3_XXX0000000000000,p8_k261_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4480,p1_k17_c3_XXX000000000000000,p7_k38_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4481,p10_k255_c3_XXX0000000000000,p7_k228_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4482,p1_k225_c3_XXX00000000000000,p11_k264_c3_XXX0000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4483,p3_k296_c3_XXX00000000000000,p5_k224_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4484,p4_k218_c3_XXX00000000000000,p9_k150_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4485,p2_k223_c3_XXX00000000000000,p8_k135_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4486,p4_k132_c3_XXX00000000000000,p9_k293_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4487,p11_k94_c3_XXX00000000000000,p9_k170_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4488,p11_k255_c3_XXX0000000000000,p5_k209_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4489,p3_k266_c3_XXX00000000000000,p7_k38_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4490,p10_k69_c3_XXX00000000000000,p7_k198_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4491,p8_k44_c3_XXX000000000000000,p8_k82_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4492,p11_k103_c3_XXX0000000000000,p3_k11_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4493,p10_k62_c3_XXX00000000000000,p8_k292_c3_XXX00000000000000,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,
4494,p5_k65_c3_XXX000000000000000,p8_k44_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4495,p5_k149_c3_XXX00000000000000,p8_k171_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4496,p10_k62_c3_XXX00000000000000,p8_k34_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4497,p1_k225_c3_XXX00000000000000,p8_k11_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4498,p1_k47_c3_XXX000000000000000,p4_k225_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4499,p10_k105_c3_XXX0000000000000,p7_k34_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4500,p6_k266_c3_XXX00000000000000,p9_k44_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4501,p6_k150_c3_XXX00000000000000,p7_k12_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4502,p2_k21_c3_XXX000000000000000,p6_k206_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4503,p5_k233_c3_XXX00000000000000,p9_k44_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4504,p11_k96_c3_XXX00000000000000,p3_k231_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4505,p11_k142_c3_XXX0000000000000,p8_k104_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4506,p1_k100_c3_XXX00000000000000,p11_k255_c3_XXX0000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4507,p4_k225_c3_XXX00000000000000,p7_k203_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4508,p4_k8_c3_XXX0000000000000000,p7_k231_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4509,p9_k189_c3_XXX00000000000000,p9_k293_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4510,p5_k250_c3_XXX00000000000000,p7_k149_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4511,p3_k265_c3_XXX00000000000000,p8_k75_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4512,p11_k224_c3_XXX0000000000000,p9_k137_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4513,p4_k225_c3_XXX00000000000000,p6_k278_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4514,p3_k86_c3_XXX000000000000000,p9_k228_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4515,p4_k201_c3_XXX00000000000000,p8_k104_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4516,p2_k62_c3_XXX000000000000000,p6_k57_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4517,p3_k286_c3_XXX00000000000000,p3_k84_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4518,p4_k120_c3_XXX00000000000000,p7_k12_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4519,p9_k15_c3_XXX000000000000000,p9_k170_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4520,p5_k149_c3_XXX00000000000000,p7_k63_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4521,p4_k124_c3_XXX00000000000000,p9_k31_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4522,p10_k60_c3_XXX00000000000000,p4_k150_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4523,p4_k225_c3_XXX00000000000000,p7_k221_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4524,p5_k100_c3_XXX00000000000000,p5_k23_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4525,p1_k119_c3_XXX00000000000000,p1_k225_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4526,p8_k44_c3_XXX000000000000000,p8_k94_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4527,p1_k250_c3_XXX00000000000000,p5_k14_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4528,p2_k47_c3_XXX000000000000000,p6_k150_c3_XXX00000000000000,44,45,43,43,43,44,45,44,43,43,44,44,43,43,43,45,45,43,44,44,
4529,p2_k57_c3_XXX000000000000000,p7_k12_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4530,p11_k103_c3_XXX0000000000000,p7_k129_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4531,p11_k228_c3_XXX0000000000000,p8_k246_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4532,p3_k265_c3_XXX00000000000000,p5_k105_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4533,p10_k263_c3_XXX0000000000000,p4_k62_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4534,p11_k103_c3_XXX0000000000000,p2_k186_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4535,p3_k201_c3_XXX00000000000000,p8_k44_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4536,p2_k286_c3_XXX00000000000000,p9_k234_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4537,p7_k12_c3_XXX000000000000000,p8_k69_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4538,p7_k12_c3_XXX000000000000000,p8_k170_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4539,p10_k62_c3_XXX00000000000000,p8_k135_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4540,p2_k47_c3_XXX000000000000000,p4_k120_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4541,p2_k67_c3_XXX000000000000000,p9_k170_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4542,p11_k117_c3_XXX0000000000000,p8_k104_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4543,p11_k228_c3_XXX0000000000000,p2_k293_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4544,p3_k265_c3_XXX00000000000000,p8_k232_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4545,p9_k224_c3_XXX00000000000000,p9_k234_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4546,p11_k255_c3_XXX0000000000000,p4_k51_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4547,p6_k57_c3_XXX000000000000000,p7_k198_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4548,p5_k23_c3_XXX000000000000000,p7_k291_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4549,p5_k158_c3_XXX00000000000000,p8_k250_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4550,p11_k228_c3_XXX0000000000000,p11_k38_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4551,p1_k248_c3_XXX00000000000000,p9_k293_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4552,p4_k8_c3_XXX0000000000000000,p5_k230_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4553,p10_k231_c3_XXX0000000000000,p5_k23_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4554,p11_k27_c3_XXX00000000000000,p9_k170_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4555,p4_k8_c3_XXX0000000000000000,p9_k148_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4556,p2_k62_c3_XXX000000000000000,p7_k38_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4557,p7_k34_c3_XXX000000000000000,p8_k285_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4558,p11_k228_c3_XXX0000000000000,p4_k122_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4559,p1_k64_c3_XXX000000000000000,p11_k228_c3_XXX0000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4560,p1_k170_c3_XXX00000000000000,p5_k23_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4561,p11_k198_c3_XXX0000000000000,p7_k149_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4562,p2_k47_c3_XXX000000000000000,p2_k57_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4563,p3_k265_c3_XXX00000000000000,p5_k145_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4564,p10_k285_c3_XXX0000000000000,p9_k44_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4565,p1_k12_c3_XXX000000000000000,p4_k225_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4566,p6_k100_c3_XXX00000000000000,p7_k12_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4567,p11_k96_c3_XXX00000000000000,p9_k150_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4568,p3_k265_c3_XXX00000000000000,p5_k155_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4569,p1_k255_c3_XXX00000000000000,p7_k12_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4570,p7_k231_c3_XXX00000000000000,p7_k60_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4571,p2_k47_c3_XXX000000000000000,p8_k69_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4572,p2_k286_c3_XXX00000000000000,p5_k66_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4573,p10_k98_c3_XXX00000000000000,p9_k293_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4574,p2_k280_c3_XXX00000000000000,p5_k224_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4575,p11_k144_c3_XXX0000000000000,p7_k34_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4576,p10_k69_c3_XXX00000000000000,p2_k223_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4577,p2_k47_c3_XXX000000000000000,p8_k170_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4578,p8_k104_c3_XXX00000000000000,p8_k21_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4579,p1_k225_c3_XXX00000000000000,p6_k163_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4580,p6_k283_c3_XXX00000000000000,p8_k246_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4581,p5_k66_c3_XXX000000000000000,p9_k224_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4582,p10_k256_c3_XXX0000000000000,p8_k44_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4583,p4_k225_c3_XXX00000000000000,p5_k89_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4584,p5_k23_c3_XXX000000000000000,p7_k31_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4585,p1_k218_c3_XXX00000000000000,p9_k44_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4586,p1_k225_c3_XXX00000000000000,p3_k121_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4587,p3_k84_c3_XXX000000000000000,p3_k86_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4588,p10_k60_c3_XXX00000000000000,p9_k137_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4589,p1_k151_c3_XXX00000000000000,p8_k292_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4590,p1_k151_c3_XXX00000000000000,p8_k34_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4591,p8_k44_c3_XXX000000000000000,p9_k281_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4592,p3_k265_c3_XXX00000000000000,p8_k117_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4593,p11_k101_c3_XXX0000000000000,p8_k44_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4594,p2_k293_c3_XXX00000000000000,p6_k283_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4595,p7_k198_c3_XXX00000000000000,p7_k38_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4596,p5_k225_c3_XXX00000000000000,p8_k171_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4597,p1_k250_c3_XXX00000000000000,p10_k25_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4598,p11_k268_c3_XXX0000000000000,p8_k44_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4599,p1_k112_c3_XXX00000000000000,p7_k34_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4600,p5_k103_c3_XXX00000000000000,p7_k34_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4601,p11_k153_c3_XXX0000000000000,p4_k225_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4602,p2_k47_c3_XXX000000000000000,p6_k100_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4603,p10_k197_c3_XXX0000000000000,p7_k228_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4604,p1_k255_c3_XXX00000000000000,p2_k47_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4605,p11_k38_c3_XXX00000000000000,p6_k283_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4606,p5_k23_c3_XXX000000000000000,p8_k218_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4607,p4_k122_c3_XXX00000000000000,p6_k283_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4608,p1_k64_c3_XXX000000000000000,p6_k283_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4609,p4_k176_c3_XXX00000000000000,p8_k250_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4610,p11_k171_c3_XXX0000000000000,p5_k224_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4611,p11_k103_c3_XXX0000000000000,p9_k292_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4612,p3_k286_c3_XXX00000000000000,p7_k231_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4613,p5_k23_c3_XXX000000000000000,p7_k290_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4614,p11_k228_c3_XXX0000000000000,p6_k206_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4615,p9_k232_c3_XXX00000000000000,p9_k31_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4616,p1_k250_c3_XXX00000000000000,p2_k215_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4617,p1_k280_c3_XXX00000000000000,p7_k228_c3_XXX00000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4618,p4_k150_c3_XXX00000000000000,p4_k62_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4619,p5_k225_c3_XXX00000000000000,p7_k63_c3_XXX000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
